th; recall; fpr; f1_score; precision
0.01; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.02; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.03; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.04; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.05; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.060000000000000005; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.06999999999999999; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.08; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.09; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.09999999999999999; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.11; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.12; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.13; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.14; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.15000000000000002; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.16; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.17; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.18000000000000002; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.19; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.2; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.21000000000000002; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.22; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.23; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.24000000000000002; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.25; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.26; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.27; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.28; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.29000000000000004; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.3; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.31; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.32; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.33; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.34; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.35000000000000003; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.36000000000000004; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.37; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.38; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.39; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.4; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.41000000000000003; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.42000000000000004; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.43; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.44; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.45; 0.99999999975; 0.9999999999677419; 0.20512820493359632; 0.11428571428244899
0.46; 0.99999999975; 0.9677419354526535; 0.21052631559002769; 0.11764705882006922
0.47000000000000003; 0.99999999975; 0.9677419354526535; 0.21052631559002769; 0.11764705882006922
0.48000000000000004; 0.99999999975; 0.9677419354526535; 0.21052631559002769; 0.11764705882006922
0.49; 0.99999999975; 0.9677419354526535; 0.21052631559002769; 0.11764705882006922
0.5; 0.99999999975; 0.935483870937565; 0.21621621601168736; 0.12121212120844813
0.51; 0.99999999975; 0.935483870937565; 0.21621621601168736; 0.12121212120844813
0.52; 0.99999999975; 0.935483870937565; 0.21621621601168736; 0.12121212120844813
0.53; 0.99999999975; 0.935483870937565; 0.21621621601168736; 0.12121212120844813
0.54; 0.99999999975; 0.9032258064224766; 0.22222222201234568; 0.12499999999609376
0.55; 0.99999999975; 0.9032258064224766; 0.22222222201234568; 0.12499999999609376
0.56; 0.99999999975; 0.8387096773922997; 0.23529411742560552; 0.1333333333288889
0.5700000000000001; 0.99999999975; 0.7741935483621228; 0.24999999976562498; 0.14285714285204082
0.5800000000000001; 0.99999999975; 0.7741935483621228; 0.24999999976562498; 0.14285714285204082
0.59; 0.99999999975; 0.7419354838470343; 0.25806451588761703; 0.14814814814266117
0.6; 0.99999999975; 0.7419354838470343; 0.25806451588761703; 0.14814814814266117
0.61; 0.99999999975; 0.6774193548168574; 0.2758620687086802; 0.1599999999936
0.62; 0.99999999975; 0.580645161271592; 0.30769230740828396; 0.18181818180991735
0.63; 0.99999999975; 0.5483870967565037; 0.3199999997056; 0.1904761904671202
0.64; 0.99999999975; 0.5161290322414152; 0.3333333330277778; 0.19999999999
0.65; 0.99999999975; 0.5161290322414152; 0.3333333330277778; 0.19999999999
0.66; 0.99999999975; 0.41935483869614987; 0.38095238060770975; 0.235294117633218
0.67; 0.99999999975; 0.3548387096659729; 0.42105263120221603; 0.2666666666488889
0.68; 0.99999999975; 0.290322580635796; 0.4705882348788927; 0.30769230766863903
0.6900000000000001; 0.99999999975; 0.2580645161207076; 0.49999999956249996; 0.33333333330555553
0.7000000000000001; 0.99999999975; 0.1935483870905307; 0.5714285709387755; 0.39999999996
0.7100000000000001; 0.99999999975; 0.16129032257544224; 0.6153846148639053; 0.4444444443950617
0.72; 0.79999999984; 0.1333333333288889; 0.615384614816568; 0.4999999999375
0.73; 0.6666666665555555; 0.10344827585850179; 0.6153846147928994; 0.5714285713469388
0.74; 0.6666666665555555; 0.03448275861950059; 0.7272727266446279; 0.79999999984
0.75; 0.6666666665555555; 0.03448275861950059; 0.7272727266446279; 0.79999999984
0.76; 0.6666666665555555; 0.03448275861950059; 0.7272727266446279; 0.79999999984
0.77; 0.6666666665555555; 0.03448275861950059; 0.7272727266446279; 0.79999999984
0.78; 0.49999999991666666; 0.03448275861950059; 0.5999999993999999; 0.7499999998125
0.79; 0.49999999991666666; 0.03448275861950059; 0.5999999993999999; 0.7499999998125
0.8; 0.49999999991666666; 0.03448275861950059; 0.5999999993999999; 0.7499999998125
0.81; 0.33333333327777775; 0.03448275861950059; 0.4444444439012345; 0.6666666664444444
0.8200000000000001; 0.33333333327777775; 0.03448275861950059; 0.4444444439012345; 0.6666666664444444
0.8300000000000001; 0.33333333327777775; 0.03448275861950059; 0.4444444439012345; 0.6666666664444444
0.8400000000000001; 0.33333333327777775; 0.03448275861950059; 0.4444444439012345; 0.6666666664444444
