th; recall; fpr; f1_score; precision
0.01; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.02; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.03; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.04; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.05; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.060000000000000005; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.06999999999999999; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.08; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.09; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.09999999999999999; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.11; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.12; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.13; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.14; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.15000000000000002; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.16; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.17; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.18000000000000002; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.19; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.2; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.21000000000000002; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.22; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.23; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.24000000000000002; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.25; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.26; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.27; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.28; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.29000000000000004; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.3; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.31; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.32; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.33; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.34; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.35000000000000003; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.36000000000000004; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.37; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.38; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.39; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.4; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.41000000000000003; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.42000000000000004; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.43; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.44; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.45; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.46; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.47000000000000003; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.48000000000000004; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.49; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.5; 0.9999999998571428; 0.9999999999975062; 0.03373493972570765; 0.017156862745055988
0.51; 0.9999999998571428; 0.9950124688254489; 0.03389830505125784; 0.01724137931030236
0.52; 0.9999999998571428; 0.9950124688254489; 0.03389830505125784; 0.01724137931030236
0.53; 0.9999999998571428; 0.9900249376533915; 0.034063260306983735; 0.01732673267322444
0.54; 0.9999999998571428; 0.9850374064813341; 0.03422982881704437; 0.01741293532333977
0.55; 0.9999999998571428; 0.9800498753092767; 0.034398034364058944; 0.017499999999956252
0.56; 0.9999999998571428; 0.9750623441372194; 0.034567901200426764; 0.017587939698448272
0.5700000000000001; 0.9999999998571428; 0.9625935162070759; 0.0349999999654375; 0.017811704834560276
0.5800000000000001; 0.9999999998571428; 0.9501246882769324; 0.03544303793968915; 0.018041237113355563
0.59; 0.9999999998571428; 0.9426433915188464; 0.03571428567902697; 0.01818181818177096
0.6; 0.9999999998571428; 0.9301745635887029; 0.036175710558606924; 0.01842105263153047
0.61; 0.9999999998571428; 0.9027431421423872; 0.037234042516452584; 0.01897018970184561
0.62; 0.9999999998571428; 0.8927680797982724; 0.03763440856502196; 0.019178082191728278
0.63; 0.9999999998571428; 0.880299251868129; 0.03814713892695023; 0.019444444444390432
0.64; 0.9999999998571428; 0.855361596007842; 0.03921568623584335; 0.01999999999994286
0.65; 0.9999999998571428; 0.8403990024916699; 0.039886039846722024; 0.020348837209243173
0.66; 0.9999999998571428; 0.822942643389469; 0.04069767437849851; 0.02077151335305409
0.67; 0.9999999998571428; 0.790523690771096; 0.04229607246589571; 0.021604938271538258
0.68; 0.9999999998571428; 0.758104738152723; 0.04402515718937146; 0.02250803858513663
0.6900000000000001; 0.9999999998571428; 0.7057356608461204; 0.04713804709170266; 0.024137931034399526
0.7000000000000001; 0.9999999998571428; 0.6708229426417187; 0.04946996461571502; 0.02536231884048782
0.7100000000000001; 0.9999999998571428; 0.6209476309211448; 0.05323193911127818; 0.02734374999989319
0.72; 0.9999999998571428; 0.5735660847865997; 0.057377049124126576; 0.02953586497877833
0.73; 0.9999999998571428; 0.5062344139638248; 0.06451612896922848; 0.033333333333174606
0.74; 0.9999999998571428; 0.4463840398991362; 0.07253886003296733; 0.03763440860194821
0.75; 0.9999999998571428; 0.4089775561087058; 0.07865168531681606; 0.040935672514380496
0.76; 0.9999999998571428; 0.34663341645798845; 0.09150326788534324; 0.04794520547912367
0.77; 0.9999999998571428; 0.2892768079793285; 0.10769230758875739; 0.05691056910522837
0.78; 0.9999999998571428; 0.23192019950066853; 0.13084112137060003; 0.0699999999993
0.79; 0.9999999998571428; 0.19201995012420944; 0.15384615370076074; 0.08333333333234126
0.8; 0.9999999998571428; 0.14463840398966424; 0.19444444426350305; 0.10769230769065088
0.81; 0.874999999890625; 0.10249999999974375; 0.24999999974617348; 0.14583333333029516
0.8200000000000001; 0.874999999890625; 0.06249999999984375; 0.3499999996625; 0.21874999999316408
0.8300000000000001; 0.874999999890625; 0.04749999999988125; 0.41176470549826993; 0.2692307692204142
0.8400000000000001; 0.5555555554938272; 0.027568922305695315; 0.3999999995072; 0.31249999998046873
0.85; 0.4444444443950617; 0.015037593984924718; 0.4210526310360111; 0.39999999996
0.86; 0.16666666665277777; 0.005050505050492297; 0.24999999959375002; 0.499999999875
0.87; 0.08333333332638888; 0.0025252525252461486; 0.1428571425918367; 0.49999999975
0.88; 0.08333333332638888; 0.0; 0.15384615368047336; 0.9999999989999999
0.89; 0.0; 0.0; 0.0; 0.0
0.9; 0.0; 0.0; 0.0; 0.0
0.91; 0.0; 0.0; 0.0; 0.0
0.92; 0.0; 0.0; 0.0; 0.0
0.93; 0.0; 0.0; 0.0; 0.0
0.9400000000000001; 0.0; 0.0; 0.0; 0.0
0.9500000000000001; 0.0; 0.0; 0.0; 0.0
0.9600000000000001; 0.0; 0.0; 0.0; 0.0
0.97; 0.0; 0.0; 0.0; 0.0
0.98; 0.0; 0.0; 0.0; 0.0
0.99; 0.0; 0.0; 0.0; 0.0
